Current Mode,Previous Mode,Error State,Last operation Result,WifiConnected,Bluetooth Connected,Internet Availibility,Current Display Language,Curret Speech Language
Deep freeze,Idle,PC ER,Fail,NO,YES,NO,en-US,ko-KR
Deep freeze,Idle,PC ER,Fail,NO,YES,NO,en-US,fr-FR
Deep freeze,Idle,PC ER,Fail,NO,YES,NO,ko-KR,en-US
Deep freeze,Idle,PC ER,Fail,NO,YES,NO,ko-KR,ko-KR
Deep freeze,Idle,PC ER,Fail,NO,YES,NO,ko-KR,fr-FR
Deep freeze,Idle,PC ER,Fail,NO,YES,NO,fr-FR,en-US
Deep freeze,Idle,PC ER,Fail,NO,YES,NO,fr-FR,ko-KR
Deep freeze,Idle,PC ER,Fail,NO,YES,NO,fr-FR,fr-FR
Deep freeze,Idle,PC ER,Fail,NO,NO,YES,en-US,en-US
Deep freeze,Idle,PC ER,Fail,NO,NO,YES,en-US,ko-KR
Deep freeze,Idle,PC ER,Fail,NO,NO,YES,en-US,fr-FR
Deep freeze,Idle,PC ER,Fail,NO,NO,YES,ko-KR,en-US
Deep freeze,Idle,PC ER,Fail,NO,NO,YES,ko-KR,ko-KR
Deep freeze,Idle,PC ER,Fail,NO,NO,YES,ko-KR,fr-FR
Deep freeze,Idle,PC ER,Fail,NO,NO,YES,fr-FR,en-US
Deep freeze,Idle,PC ER,Fail,NO,NO,YES,fr-FR,ko-KR
Deep freeze,Idle,PC ER,Fail,NO,NO,YES,fr-FR,fr-FR
Deep freeze,Idle,PC ER,Fail,NO,NO,NO,en-US,en-US
Deep freeze,Idle,PC ER,Fail,NO,NO,NO,en-US,ko-KR
Deep freeze,Idle,PC ER,Fail,NO,NO,NO,en-US,fr-FR
Deep freeze,Idle,PC ER,Fail,NO,NO,NO,ko-KR,en-US
Deep freeze,Idle,PC ER,Fail,NO,NO,NO,ko-KR,ko-KR
Deep freeze,Idle,PC ER,Fail,NO,NO,NO,ko-KR,fr-FR
Deep freeze,Idle,PC ER,Fail,NO,NO,NO,fr-FR,en-US
Deep freeze,Idle,PC ER,Fail,NO,NO,NO,fr-FR,ko-KR
Deep freeze,Idle,PC ER,Fail,NO,NO,NO,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Success,YES,YES,YES,en-US,en-US
Deep freeze,Idle,PC CH,Success,YES,YES,YES,en-US,ko-KR
Deep freeze,Idle,PC CH,Success,YES,YES,YES,en-US,fr-FR
Deep freeze,Idle,PC CH,Success,YES,YES,YES,ko-KR,en-US
Deep freeze,Idle,PC CH,Success,YES,YES,YES,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Success,YES,YES,YES,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Success,YES,YES,YES,fr-FR,en-US
Deep freeze,Idle,PC CH,Success,YES,YES,YES,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Success,YES,YES,YES,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Success,YES,YES,NO,en-US,en-US
Deep freeze,Idle,PC CH,Success,YES,YES,NO,en-US,ko-KR
Deep freeze,Idle,PC CH,Success,YES,YES,NO,en-US,fr-FR
Deep freeze,Idle,PC CH,Success,YES,YES,NO,ko-KR,en-US
Deep freeze,Idle,PC CH,Success,YES,YES,NO,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Success,YES,YES,NO,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Success,YES,YES,NO,fr-FR,en-US
Deep freeze,Idle,PC CH,Success,YES,YES,NO,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Success,YES,YES,NO,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Success,YES,NO,YES,en-US,en-US
Deep freeze,Idle,PC CH,Success,YES,NO,YES,en-US,ko-KR
Deep freeze,Idle,PC CH,Success,YES,NO,YES,en-US,fr-FR
Deep freeze,Idle,PC CH,Success,YES,NO,YES,ko-KR,en-US
Deep freeze,Idle,PC CH,Success,YES,NO,YES,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Success,YES,NO,YES,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Success,YES,NO,YES,fr-FR,en-US
Deep freeze,Idle,PC CH,Success,YES,NO,YES,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Success,YES,NO,YES,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Success,YES,NO,NO,en-US,en-US
Deep freeze,Idle,PC CH,Success,YES,NO,NO,en-US,ko-KR
Deep freeze,Idle,PC CH,Success,YES,NO,NO,en-US,fr-FR
Deep freeze,Idle,PC CH,Success,YES,NO,NO,ko-KR,en-US
Deep freeze,Idle,PC CH,Success,YES,NO,NO,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Success,YES,NO,NO,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Success,YES,NO,NO,fr-FR,en-US
Deep freeze,Idle,PC CH,Success,YES,NO,NO,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Success,YES,NO,NO,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Success,NO,YES,YES,en-US,en-US
Deep freeze,Idle,PC CH,Success,NO,YES,YES,en-US,ko-KR
Deep freeze,Idle,PC CH,Success,NO,YES,YES,en-US,fr-FR
Deep freeze,Idle,PC CH,Success,NO,YES,YES,ko-KR,en-US
Deep freeze,Idle,PC CH,Success,NO,YES,YES,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Success,NO,YES,YES,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Success,NO,YES,YES,fr-FR,en-US
Deep freeze,Idle,PC CH,Success,NO,YES,YES,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Success,NO,YES,YES,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Success,NO,YES,NO,en-US,en-US
Deep freeze,Idle,PC CH,Success,NO,YES,NO,en-US,ko-KR
Deep freeze,Idle,PC CH,Success,NO,YES,NO,en-US,fr-FR
Deep freeze,Idle,PC CH,Success,NO,YES,NO,ko-KR,en-US
Deep freeze,Idle,PC CH,Success,NO,YES,NO,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Success,NO,YES,NO,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Success,NO,YES,NO,fr-FR,en-US
Deep freeze,Idle,PC CH,Success,NO,YES,NO,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Success,NO,YES,NO,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Success,NO,NO,YES,en-US,en-US
Deep freeze,Idle,PC CH,Success,NO,NO,YES,en-US,ko-KR
Deep freeze,Idle,PC CH,Success,NO,NO,YES,en-US,fr-FR
Deep freeze,Idle,PC CH,Success,NO,NO,YES,ko-KR,en-US
Deep freeze,Idle,PC CH,Success,NO,NO,YES,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Success,NO,NO,YES,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Success,NO,NO,YES,fr-FR,en-US
Deep freeze,Idle,PC CH,Success,NO,NO,YES,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Success,NO,NO,YES,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Success,NO,NO,NO,en-US,en-US
Deep freeze,Idle,PC CH,Success,NO,NO,NO,en-US,ko-KR
Deep freeze,Idle,PC CH,Success,NO,NO,NO,en-US,fr-FR
Deep freeze,Idle,PC CH,Success,NO,NO,NO,ko-KR,en-US
Deep freeze,Idle,PC CH,Success,NO,NO,NO,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Success,NO,NO,NO,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Success,NO,NO,NO,fr-FR,en-US
Deep freeze,Idle,PC CH,Success,NO,NO,NO,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Success,NO,NO,NO,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Fail,YES,YES,YES,en-US,en-US
Deep freeze,Idle,PC CH,Fail,YES,YES,YES,en-US,ko-KR
Deep freeze,Idle,PC CH,Fail,YES,YES,YES,en-US,fr-FR
Deep freeze,Idle,PC CH,Fail,YES,YES,YES,ko-KR,en-US
Deep freeze,Idle,PC CH,Fail,YES,YES,YES,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Fail,YES,YES,YES,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Fail,YES,YES,YES,fr-FR,en-US
Deep freeze,Idle,PC CH,Fail,YES,YES,YES,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Fail,YES,YES,YES,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Fail,YES,YES,NO,en-US,en-US
Deep freeze,Idle,PC CH,Fail,YES,YES,NO,en-US,ko-KR
Deep freeze,Idle,PC CH,Fail,YES,YES,NO,en-US,fr-FR
Deep freeze,Idle,PC CH,Fail,YES,YES,NO,ko-KR,en-US
Deep freeze,Idle,PC CH,Fail,YES,YES,NO,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Fail,YES,YES,NO,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Fail,YES,YES,NO,fr-FR,en-US
Deep freeze,Idle,PC CH,Fail,YES,YES,NO,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Fail,YES,YES,NO,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Fail,YES,NO,YES,en-US,en-US
Deep freeze,Idle,PC CH,Fail,YES,NO,YES,en-US,ko-KR
Deep freeze,Idle,PC CH,Fail,YES,NO,YES,en-US,fr-FR
Deep freeze,Idle,PC CH,Fail,YES,NO,YES,ko-KR,en-US
Deep freeze,Idle,PC CH,Fail,YES,NO,YES,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Fail,YES,NO,YES,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Fail,YES,NO,YES,fr-FR,en-US
Deep freeze,Idle,PC CH,Fail,YES,NO,YES,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Fail,YES,NO,YES,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Fail,YES,NO,NO,en-US,en-US
Deep freeze,Idle,PC CH,Fail,YES,NO,NO,en-US,ko-KR
Deep freeze,Idle,PC CH,Fail,YES,NO,NO,en-US,fr-FR
Deep freeze,Idle,PC CH,Fail,YES,NO,NO,ko-KR,en-US
Deep freeze,Idle,PC CH,Fail,YES,NO,NO,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Fail,YES,NO,NO,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Fail,YES,NO,NO,fr-FR,en-US
Deep freeze,Idle,PC CH,Fail,YES,NO,NO,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Fail,YES,NO,NO,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Fail,NO,YES,YES,en-US,en-US
Deep freeze,Idle,PC CH,Fail,NO,YES,YES,en-US,ko-KR
Deep freeze,Idle,PC CH,Fail,NO,YES,YES,en-US,fr-FR
Deep freeze,Idle,PC CH,Fail,NO,YES,YES,ko-KR,en-US
Deep freeze,Idle,PC CH,Fail,NO,YES,YES,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Fail,NO,YES,YES,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Fail,NO,YES,YES,fr-FR,en-US
Deep freeze,Idle,PC CH,Fail,NO,YES,YES,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Fail,NO,YES,YES,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Fail,NO,YES,NO,en-US,en-US
Deep freeze,Idle,PC CH,Fail,NO,YES,NO,en-US,ko-KR
Deep freeze,Idle,PC CH,Fail,NO,YES,NO,en-US,fr-FR
Deep freeze,Idle,PC CH,Fail,NO,YES,NO,ko-KR,en-US
Deep freeze,Idle,PC CH,Fail,NO,YES,NO,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Fail,NO,YES,NO,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Fail,NO,YES,NO,fr-FR,en-US
Deep freeze,Idle,PC CH,Fail,NO,YES,NO,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Fail,NO,YES,NO,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Fail,NO,NO,YES,en-US,en-US
Deep freeze,Idle,PC CH,Fail,NO,NO,YES,en-US,ko-KR
Deep freeze,Idle,PC CH,Fail,NO,NO,YES,en-US,fr-FR
Deep freeze,Idle,PC CH,Fail,NO,NO,YES,ko-KR,en-US
Deep freeze,Idle,PC CH,Fail,NO,NO,YES,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Fail,NO,NO,YES,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Fail,NO,NO,YES,fr-FR,en-US
Deep freeze,Idle,PC CH,Fail,NO,NO,YES,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Fail,NO,NO,YES,fr-FR,fr-FR
Deep freeze,Idle,PC CH,Fail,NO,NO,NO,en-US,en-US
Deep freeze,Idle,PC CH,Fail,NO,NO,NO,en-US,ko-KR
Deep freeze,Idle,PC CH,Fail,NO,NO,NO,en-US,fr-FR
Deep freeze,Idle,PC CH,Fail,NO,NO,NO,ko-KR,en-US
Deep freeze,Idle,PC CH,Fail,NO,NO,NO,ko-KR,ko-KR
Deep freeze,Idle,PC CH,Fail,NO,NO,NO,ko-KR,fr-FR
Deep freeze,Idle,PC CH,Fail,NO,NO,NO,fr-FR,en-US
Deep freeze,Idle,PC CH,Fail,NO,NO,NO,fr-FR,ko-KR
Deep freeze,Idle,PC CH,Fail,NO,NO,NO,fr-FR,fr-FR
Deep freeze,Frosting,AP,Success,YES,YES,YES,en-US,en-US
Deep freeze,Frosting,AP,Success,YES,YES,YES,en-US,ko-KR
Deep freeze,Frosting,AP,Success,YES,YES,YES,en-US,fr-FR
Deep freeze,Frosting,AP,Success,YES,YES,YES,ko-KR,en-US
Deep freeze,Frosting,AP,Success,YES,YES,YES,ko-KR,ko-KR
Deep freeze,Frosting,AP,Success,YES,YES,YES,ko-KR,fr-FR
Deep freeze,Frosting,AP,Success,YES,YES,YES,fr-FR,en-US
Deep freeze,Frosting,AP,Success,YES,YES,YES,fr-FR,ko-KR
Deep freeze,Frosting,AP,Success,YES,YES,YES,fr-FR,fr-FR
Deep freeze,Frosting,AP,Success,YES,YES,NO,en-US,en-US
Deep freeze,Frosting,AP,Success,YES,YES,NO,en-US,ko-KR
Deep freeze,Frosting,AP,Success,YES,YES,NO,en-US,fr-FR
Deep freeze,Frosting,AP,Success,YES,YES,NO,ko-KR,en-US
Deep freeze,Frosting,AP,Success,YES,YES,NO,ko-KR,ko-KR
Deep freeze,Frosting,AP,Success,YES,YES,NO,ko-KR,fr-FR
Deep freeze,Frosting,AP,Success,YES,YES,NO,fr-FR,en-US
Deep freeze,Frosting,AP,Success,YES,YES,NO,fr-FR,ko-KR
Deep freeze,Frosting,AP,Success,YES,YES,NO,fr-FR,fr-FR
Deep freeze,Frosting,AP,Success,YES,NO,YES,en-US,en-US
Deep freeze,Frosting,AP,Success,YES,NO,YES,en-US,ko-KR
Deep freeze,Frosting,AP,Success,YES,NO,YES,en-US,fr-FR
Deep freeze,Frosting,AP,Success,YES,NO,YES,ko-KR,en-US
Deep freeze,Frosting,AP,Success,YES,NO,YES,ko-KR,ko-KR
Deep freeze,Frosting,AP,Success,YES,NO,YES,ko-KR,fr-FR
Deep freeze,Frosting,AP,Success,YES,NO,YES,fr-FR,en-US
Deep freeze,Frosting,AP,Success,YES,NO,YES,fr-FR,ko-KR
Deep freeze,Frosting,AP,Success,YES,NO,YES,fr-FR,fr-FR
Deep freeze,Frosting,AP,Success,YES,NO,NO,en-US,en-US
Deep freeze,Frosting,AP,Success,YES,NO,NO,en-US,ko-KR
Deep freeze,Frosting,AP,Success,YES,NO,NO,en-US,fr-FR
Deep freeze,Frosting,AP,Success,YES,NO,NO,ko-KR,en-US
Deep freeze,Frosting,AP,Success,YES,NO,NO,ko-KR,ko-KR
Deep freeze,Frosting,AP,Success,YES,NO,NO,ko-KR,fr-FR
Deep freeze,Frosting,AP,Success,YES,NO,NO,fr-FR,en-US
Deep freeze,Frosting,AP,Success,YES,NO,NO,fr-FR,ko-KR
Deep freeze,Frosting,AP,Success,YES,NO,NO,fr-FR,fr-FR
Deep freeze,Frosting,AP,Success,NO,YES,YES,en-US,en-US
Deep freeze,Frosting,AP,Success,NO,YES,YES,en-US,ko-KR
Deep freeze,Frosting,AP,Success,NO,YES,YES,en-US,fr-FR
Deep freeze,Frosting,AP,Success,NO,YES,YES,ko-KR,en-US
Deep freeze,Frosting,AP,Success,NO,YES,YES,ko-KR,ko-KR
Deep freeze,Frosting,AP,Success,NO,YES,YES,ko-KR,fr-FR
Deep freeze,Frosting,AP,Success,NO,YES,YES,fr-FR,en-US
Deep freeze,Frosting,AP,Success,NO,YES,YES,fr-FR,ko-KR
Deep freeze,Frosting,AP,Success,NO,YES,YES,fr-FR,fr-FR
Deep freeze,Frosting,AP,Success,NO,YES,NO,en-US,en-US
Deep freeze,Frosting,AP,Success,NO,YES,NO,en-US,ko-KR
Deep freeze,Frosting,AP,Success,NO,YES,NO,en-US,fr-FR
Deep freeze,Frosting,AP,Success,NO,YES,NO,ko-KR,en-US
Deep freeze,Frosting,AP,Success,NO,YES,NO,ko-KR,ko-KR
Deep freeze,Frosting,AP,Success,NO,YES,NO,ko-KR,fr-FR
Deep freeze,Frosting,AP,Success,NO,YES,NO,fr-FR,en-US
Deep freeze,Frosting,AP,Success,NO,YES,NO,fr-FR,ko-KR
Deep freeze,Frosting,AP,Success,NO,YES,NO,fr-FR,fr-FR
Deep freeze,Frosting,AP,Success,NO,NO,YES,en-US,en-US
Deep freeze,Frosting,AP,Success,NO,NO,YES,en-US,ko-KR
Deep freeze,Frosting,AP,Success,NO,NO,YES,en-US,fr-FR
Deep freeze,Frosting,AP,Success,NO,NO,YES,ko-KR,en-US
Deep freeze,Frosting,AP,Success,NO,NO,YES,ko-KR,ko-KR
Deep freeze,Frosting,AP,Success,NO,NO,YES,ko-KR,fr-FR
Deep freeze,Frosting,AP,Success,NO,NO,YES,fr-FR,en-US
Deep freeze,Frosting,AP,Success,NO,NO,YES,fr-FR,ko-KR
Deep freeze,Frosting,AP,Success,NO,NO,YES,fr-FR,fr-FR
Deep freeze,Frosting,AP,Success,NO,NO,NO,en-US,en-US
Deep freeze,Frosting,AP,Success,NO,NO,NO,en-US,ko-KR
Deep freeze,Frosting,AP,Success,NO,NO,NO,en-US,fr-FR
Deep freeze,Frosting,AP,Success,NO,NO,NO,ko-KR,en-US
Deep freeze,Frosting,AP,Success,NO,NO,NO,ko-KR,ko-KR
Deep freeze,Frosting,AP,Success,NO,NO,NO,ko-KR,fr-FR
Deep freeze,Frosting,AP,Success,NO,NO,NO,fr-FR,en-US
Deep freeze,Frosting,AP,Success,NO,NO,NO,fr-FR,ko-KR
Deep freeze,Frosting,AP,Success,NO,NO,NO,fr-FR,fr-FR
Deep freeze,Frosting,AP,Fail,YES,YES,YES,en-US,en-US
Deep freeze,Frosting,AP,Fail,YES,YES,YES,en-US,ko-KR
Deep freeze,Frosting,AP,Fail,YES,YES,YES,en-US,fr-FR
Deep freeze,Frosting,AP,Fail,YES,YES,YES,ko-KR,en-US
Deep freeze,Frosting,AP,Fail,YES,YES,YES,ko-KR,ko-KR
Deep freeze,Frosting,AP,Fail,YES,YES,YES,ko-KR,fr-FR
Deep freeze,Frosting,AP,Fail,YES,YES,YES,fr-FR,en-US
Deep freeze,Frosting,AP,Fail,YES,YES,YES,fr-FR,ko-KR
Deep freeze,Frosting,AP,Fail,YES,YES,YES,fr-FR,fr-FR
Deep freeze,Frosting,AP,Fail,YES,YES,NO,en-US,en-US
Deep freeze,Frosting,AP,Fail,YES,YES,NO,en-US,ko-KR
Deep freeze,Frosting,AP,Fail,YES,YES,NO,en-US,fr-FR
Deep freeze,Frosting,AP,Fail,YES,YES,NO,ko-KR,en-US
Deep freeze,Frosting,AP,Fail,YES,YES,NO,ko-KR,ko-KR
Deep freeze,Frosting,AP,Fail,YES,YES,NO,ko-KR,fr-FR
Deep freeze,Frosting,AP,Fail,YES,YES,NO,fr-FR,en-US
Deep freeze,Frosting,AP,Fail,YES,YES,NO,fr-FR,ko-KR
Deep freeze,Frosting,AP,Fail,YES,YES,NO,fr-FR,fr-FR
Deep freeze,Frosting,AP,Fail,YES,NO,YES,en-US,en-US
Deep freeze,Frosting,AP,Fail,YES,NO,YES,en-US,ko-KR
Deep freeze,Frosting,AP,Fail,YES,NO,YES,en-US,fr-FR
Deep freeze,Frosting,AP,Fail,YES,NO,YES,ko-KR,en-US
Deep freeze,Frosting,AP,Fail,YES,NO,YES,ko-KR,ko-KR
Deep freeze,Frosting,AP,Fail,YES,NO,YES,ko-KR,fr-FR
Deep freeze,Frosting,AP,Fail,YES,NO,YES,fr-FR,en-US
Deep freeze,Frosting,AP,Fail,YES,NO,YES,fr-FR,ko-KR
Deep freeze,Frosting,AP,Fail,YES,NO,YES,fr-FR,fr-FR
Deep freeze,Frosting,AP,Fail,YES,NO,NO,en-US,en-US
Deep freeze,Frosting,AP,Fail,YES,NO,NO,en-US,ko-KR
Deep freeze,Frosting,AP,Fail,YES,NO,NO,en-US,fr-FR
Deep freeze,Frosting,AP,Fail,YES,NO,NO,ko-KR,en-US
Deep freeze,Frosting,AP,Fail,YES,NO,NO,ko-KR,ko-KR
Deep freeze,Frosting,AP,Fail,YES,NO,NO,ko-KR,fr-FR
Deep freeze,Frosting,AP,Fail,YES,NO,NO,fr-FR,en-US
Deep freeze,Frosting,AP,Fail,YES,NO,NO,fr-FR,ko-KR
Deep freeze,Frosting,AP,Fail,YES,NO,NO,fr-FR,fr-FR
Deep freeze,Frosting,AP,Fail,NO,YES,YES,en-US,en-US
Deep freeze,Frosting,AP,Fail,NO,YES,YES,en-US,ko-KR
Deep freeze,Frosting,AP,Fail,NO,YES,YES,en-US,fr-FR
Deep freeze,Frosting,AP,Fail,NO,YES,YES,ko-KR,en-US
Deep freeze,Frosting,AP,Fail,NO,YES,YES,ko-KR,ko-KR
Deep freeze,Frosting,AP,Fail,NO,YES,YES,ko-KR,fr-FR
Deep freeze,Frosting,AP,Fail,NO,YES,YES,fr-FR,en-US
Deep freeze,Frosting,AP,Fail,NO,YES,YES,fr-FR,ko-KR
Deep freeze,Frosting,AP,Fail,NO,YES,YES,fr-FR,fr-FR
Deep freeze,Frosting,AP,Fail,NO,YES,NO,en-US,en-US
Deep freeze,Frosting,AP,Fail,NO,YES,NO,en-US,ko-KR
Deep freeze,Frosting,AP,Fail,NO,YES,NO,en-US,fr-FR
Deep freeze,Frosting,AP,Fail,NO,YES,NO,ko-KR,en-US
Deep freeze,Frosting,AP,Fail,NO,YES,NO,ko-KR,ko-KR
Deep freeze,Frosting,AP,Fail,NO,YES,NO,ko-KR,fr-FR
Deep freeze,Frosting,AP,Fail,NO,YES,NO,fr-FR,en-US
Deep freeze,Frosting,AP,Fail,NO,YES,NO,fr-FR,ko-KR
Deep freeze,Frosting,AP,Fail,NO,YES,NO,fr-FR,fr-FR
Deep freeze,Frosting,AP,Fail,NO,NO,YES,en-US,en-US
Deep freeze,Frosting,AP,Fail,NO,NO,YES,en-US,ko-KR
Deep freeze,Frosting,AP,Fail,NO,NO,YES,en-US,fr-FR
Deep freeze,Frosting,AP,Fail,NO,NO,YES,ko-KR,en-US
Deep freeze,Frosting,AP,Fail,NO,NO,YES,ko-KR,ko-KR
Deep freeze,Frosting,AP,Fail,NO,NO,YES,ko-KR,fr-FR
Deep freeze,Frosting,AP,Fail,NO,NO,YES,fr-FR,en-US
Deep freeze,Frosting,AP,Fail,NO,NO,YES,fr-FR,ko-KR
Deep freeze,Frosting,AP,Fail,NO,NO,YES,fr-FR,fr-FR
Deep freeze,Frosting,AP,Fail,NO,NO,NO,en-US,en-US
Deep freeze,Frosting,AP,Fail,NO,NO,NO,en-US,ko-KR
Deep freeze,Frosting,AP,Fail,NO,NO,NO,en-US,fr-FR
Deep freeze,Frosting,AP,Fail,NO,NO,NO,ko-KR,en-US
Deep freeze,Frosting,AP,Fail,NO,NO,NO,ko-KR,ko-KR
Deep freeze,Frosting,AP,Fail,NO,NO,NO,ko-KR,fr-FR
Deep freeze,Frosting,AP,Fail,NO,NO,NO,fr-FR,en-US
Deep freeze,Frosting,AP,Fail,NO,NO,NO,fr-FR,ko-KR
Deep freeze,Frosting,AP,Fail,NO,NO,NO,fr-FR,fr-FR
Deep freeze,Frosting,21E,Success,YES,YES,YES,en-US,en-US
Deep freeze,Frosting,21E,Success,YES,YES,YES,en-US,ko-KR
Deep freeze,Frosting,21E,Success,YES,YES,YES,en-US,fr-FR
Deep freeze,Frosting,21E,Success,YES,YES,YES,ko-KR,en-US
Deep freeze,Frosting,21E,Success,YES,YES,YES,ko-KR,ko-KR
Deep freeze,Frosting,21E,Success,YES,YES,YES,ko-KR,fr-FR
Deep freeze,Frosting,21E,Success,YES,YES,YES,fr-FR,en-US
Deep freeze,Frosting,21E,Success,YES,YES,YES,fr-FR,ko-KR
Deep freeze,Frosting,21E,Success,YES,YES,YES,fr-FR,fr-FR
Deep freeze,Frosting,21E,Success,YES,YES,NO,en-US,en-US
Deep freeze,Frosting,21E,Success,YES,YES,NO,en-US,ko-KR
Deep freeze,Frosting,21E,Success,YES,YES,NO,en-US,fr-FR
Deep freeze,Frosting,21E,Success,YES,YES,NO,ko-KR,en-US
Deep freeze,Frosting,21E,Success,YES,YES,NO,ko-KR,ko-KR
Deep freeze,Frosting,21E,Success,YES,YES,NO,ko-KR,fr-FR
Deep freeze,Frosting,21E,Success,YES,YES,NO,fr-FR,en-US
Deep freeze,Frosting,21E,Success,YES,YES,NO,fr-FR,ko-KR
Deep freeze,Frosting,21E,Success,YES,YES,NO,fr-FR,fr-FR
Deep freeze,Frosting,21E,Success,YES,NO,YES,en-US,en-US
Deep freeze,Frosting,21E,Success,YES,NO,YES,en-US,ko-KR
Deep freeze,Frosting,21E,Success,YES,NO,YES,en-US,fr-FR
Deep freeze,Frosting,21E,Success,YES,NO,YES,ko-KR,en-US
Deep freeze,Frosting,21E,Success,YES,NO,YES,ko-KR,ko-KR
Deep freeze,Frosting,21E,Success,YES,NO,YES,ko-KR,fr-FR
Deep freeze,Frosting,21E,Success,YES,NO,YES,fr-FR,en-US
Deep freeze,Frosting,21E,Success,YES,NO,YES,fr-FR,ko-KR
Deep freeze,Frosting,21E,Success,YES,NO,YES,fr-FR,fr-FR
Deep freeze,Frosting,21E,Success,YES,NO,NO,en-US,en-US
Deep freeze,Frosting,21E,Success,YES,NO,NO,en-US,ko-KR
Deep freeze,Frosting,21E,Success,YES,NO,NO,en-US,fr-FR
Deep freeze,Frosting,21E,Success,YES,NO,NO,ko-KR,en-US
Deep freeze,Frosting,21E,Success,YES,NO,NO,ko-KR,ko-KR
Deep freeze,Frosting,21E,Success,YES,NO,NO,ko-KR,fr-FR
Deep freeze,Frosting,21E,Success,YES,NO,NO,fr-FR,en-US
Deep freeze,Frosting,21E,Success,YES,NO,NO,fr-FR,ko-KR
Deep freeze,Frosting,21E,Success,YES,NO,NO,fr-FR,fr-FR
Deep freeze,Frosting,21E,Success,NO,YES,YES,en-US,en-US
Deep freeze,Frosting,21E,Success,NO,YES,YES,en-US,ko-KR
Deep freeze,Frosting,21E,Success,NO,YES,YES,en-US,fr-FR
Deep freeze,Frosting,21E,Success,NO,YES,YES,ko-KR,en-US
Deep freeze,Frosting,21E,Success,NO,YES,YES,ko-KR,ko-KR
Deep freeze,Frosting,21E,Success,NO,YES,YES,ko-KR,fr-FR
Deep freeze,Frosting,21E,Success,NO,YES,YES,fr-FR,en-US
Deep freeze,Frosting,21E,Success,NO,YES,YES,fr-FR,ko-KR
Deep freeze,Frosting,21E,Success,NO,YES,YES,fr-FR,fr-FR
Deep freeze,Frosting,21E,Success,NO,YES,NO,en-US,en-US
