Current Mode,Previous Mode,Error State,Last operation Result,Current operation due time,WifiConnected,Bluetooth Connected,Internet Availibility,Current Display Language,Curret Speech Language
Wash,Error,FE,Fail,60.0,YES,YES,YES,ko-KR,en-US
Wash,Error,FE,Fail,60.0,YES,YES,YES,ko-KR,ko-KR
Wash,Error,FE,Fail,60.0,YES,YES,YES,ko-KR,fr-FR
Wash,Error,FE,Fail,60.0,YES,YES,YES,fr-FR,en-US
Wash,Error,FE,Fail,60.0,YES,YES,YES,fr-FR,ko-KR
Wash,Error,FE,Fail,60.0,YES,YES,YES,fr-FR,fr-FR
Wash,Error,FE,Fail,60.0,YES,YES,NO,en-US,en-US
Wash,Error,FE,Fail,60.0,YES,YES,NO,en-US,ko-KR
Wash,Error,FE,Fail,60.0,YES,YES,NO,en-US,fr-FR
Wash,Error,FE,Fail,60.0,YES,YES,NO,ko-KR,en-US
Wash,Error,FE,Fail,60.0,YES,YES,NO,ko-KR,ko-KR
Wash,Error,FE,Fail,60.0,YES,YES,NO,ko-KR,fr-FR
Wash,Error,FE,Fail,60.0,YES,YES,NO,fr-FR,en-US
Wash,Error,FE,Fail,60.0,YES,YES,NO,fr-FR,ko-KR
Wash,Error,FE,Fail,60.0,YES,YES,NO,fr-FR,fr-FR
Wash,Error,FE,Fail,60.0,YES,NO,YES,en-US,en-US
Wash,Error,FE,Fail,60.0,YES,NO,YES,en-US,ko-KR
Wash,Error,FE,Fail,60.0,YES,NO,YES,en-US,fr-FR
Wash,Error,FE,Fail,60.0,YES,NO,YES,ko-KR,en-US
Wash,Error,FE,Fail,60.0,YES,NO,YES,ko-KR,ko-KR
Wash,Error,FE,Fail,60.0,YES,NO,YES,ko-KR,fr-FR
Wash,Error,FE,Fail,60.0,YES,NO,YES,fr-FR,en-US
Wash,Error,FE,Fail,60.0,YES,NO,YES,fr-FR,ko-KR
Wash,Error,FE,Fail,60.0,YES,NO,YES,fr-FR,fr-FR
Wash,Error,FE,Fail,60.0,YES,NO,NO,en-US,en-US
Wash,Error,FE,Fail,60.0,YES,NO,NO,en-US,ko-KR
Wash,Error,FE,Fail,60.0,YES,NO,NO,en-US,fr-FR
Wash,Error,FE,Fail,60.0,YES,NO,NO,ko-KR,en-US
Wash,Error,FE,Fail,60.0,YES,NO,NO,ko-KR,ko-KR
Wash,Error,FE,Fail,60.0,YES,NO,NO,ko-KR,fr-FR
Wash,Error,FE,Fail,60.0,YES,NO,NO,fr-FR,en-US
Wash,Error,FE,Fail,60.0,YES,NO,NO,fr-FR,ko-KR
Wash,Error,FE,Fail,60.0,YES,NO,NO,fr-FR,fr-FR
Wash,Error,FE,Fail,60.0,NO,YES,YES,en-US,en-US
Wash,Error,FE,Fail,60.0,NO,YES,YES,en-US,ko-KR
Wash,Error,FE,Fail,60.0,NO,YES,YES,en-US,fr-FR
Wash,Error,FE,Fail,60.0,NO,YES,YES,ko-KR,en-US
Wash,Error,FE,Fail,60.0,NO,YES,YES,ko-KR,ko-KR
Wash,Error,FE,Fail,60.0,NO,YES,YES,ko-KR,fr-FR
Wash,Error,FE,Fail,60.0,NO,YES,YES,fr-FR,en-US
Wash,Error,FE,Fail,60.0,NO,YES,YES,fr-FR,ko-KR
Wash,Error,FE,Fail,60.0,NO,YES,YES,fr-FR,fr-FR
Wash,Error,FE,Fail,60.0,NO,YES,NO,en-US,en-US
Wash,Error,FE,Fail,60.0,NO,YES,NO,en-US,ko-KR
Wash,Error,FE,Fail,60.0,NO,YES,NO,en-US,fr-FR
Wash,Error,FE,Fail,60.0,NO,YES,NO,ko-KR,en-US
Wash,Error,FE,Fail,60.0,NO,YES,NO,ko-KR,ko-KR
Wash,Error,FE,Fail,60.0,NO,YES,NO,ko-KR,fr-FR
Wash,Error,FE,Fail,60.0,NO,YES,NO,fr-FR,en-US
Wash,Error,FE,Fail,60.0,NO,YES,NO,fr-FR,ko-KR
Wash,Error,FE,Fail,60.0,NO,YES,NO,fr-FR,fr-FR
Wash,Error,FE,Fail,60.0,NO,NO,YES,en-US,en-US
Wash,Error,FE,Fail,60.0,NO,NO,YES,en-US,ko-KR
Wash,Error,FE,Fail,60.0,NO,NO,YES,en-US,fr-FR
Wash,Error,FE,Fail,60.0,NO,NO,YES,ko-KR,en-US
Wash,Error,FE,Fail,60.0,NO,NO,YES,ko-KR,ko-KR
Wash,Error,FE,Fail,60.0,NO,NO,YES,ko-KR,fr-FR
Wash,Error,FE,Fail,60.0,NO,NO,YES,fr-FR,en-US
Wash,Error,FE,Fail,60.0,NO,NO,YES,fr-FR,ko-KR
Wash,Error,FE,Fail,60.0,NO,NO,YES,fr-FR,fr-FR
Wash,Error,FE,Fail,60.0,NO,NO,NO,en-US,en-US
Wash,Error,FE,Fail,60.0,NO,NO,NO,en-US,ko-KR
Wash,Error,FE,Fail,60.0,NO,NO,NO,en-US,fr-FR
Wash,Error,FE,Fail,60.0,NO,NO,NO,ko-KR,en-US
Wash,Error,FE,Fail,60.0,NO,NO,NO,ko-KR,ko-KR
Wash,Error,FE,Fail,60.0,NO,NO,NO,ko-KR,fr-FR
Wash,Error,FE,Fail,60.0,NO,NO,NO,fr-FR,en-US
Wash,Error,FE,Fail,60.0,NO,NO,NO,fr-FR,ko-KR
Wash,Error,FE,Fail,60.0,NO,NO,NO,fr-FR,fr-FR
Spin,Idle,CE,Success,60.0,YES,YES,YES,en-US,en-US
Spin,Idle,CE,Success,60.0,YES,YES,YES,en-US,ko-KR
Spin,Idle,CE,Success,60.0,YES,YES,YES,en-US,fr-FR
Spin,Idle,CE,Success,60.0,YES,YES,YES,ko-KR,en-US
Spin,Idle,CE,Success,60.0,YES,YES,YES,ko-KR,ko-KR
Spin,Idle,CE,Success,60.0,YES,YES,YES,ko-KR,fr-FR
Spin,Idle,CE,Success,60.0,YES,YES,YES,fr-FR,en-US
Spin,Idle,CE,Success,60.0,YES,YES,YES,fr-FR,ko-KR
Spin,Idle,CE,Success,60.0,YES,YES,YES,fr-FR,fr-FR
Spin,Idle,CE,Success,60.0,YES,YES,NO,en-US,en-US
Spin,Idle,CE,Success,60.0,YES,YES,NO,en-US,ko-KR
Spin,Idle,CE,Success,60.0,YES,YES,NO,en-US,fr-FR
Spin,Idle,CE,Success,60.0,YES,YES,NO,ko-KR,en-US
Spin,Idle,CE,Success,60.0,YES,YES,NO,ko-KR,ko-KR
Spin,Idle,CE,Success,60.0,YES,YES,NO,ko-KR,fr-FR
Spin,Idle,CE,Success,60.0,YES,YES,NO,fr-FR,en-US
Spin,Idle,CE,Success,60.0,YES,YES,NO,fr-FR,ko-KR
Spin,Idle,CE,Success,60.0,YES,YES,NO,fr-FR,fr-FR
Spin,Idle,CE,Success,60.0,YES,NO,YES,en-US,en-US
Spin,Idle,CE,Success,60.0,YES,NO,YES,en-US,ko-KR
Spin,Idle,CE,Success,60.0,YES,NO,YES,en-US,fr-FR
Spin,Idle,CE,Success,60.0,YES,NO,YES,ko-KR,en-US
Spin,Idle,CE,Success,60.0,YES,NO,YES,ko-KR,ko-KR
Spin,Idle,CE,Success,60.0,YES,NO,YES,ko-KR,fr-FR
Spin,Idle,CE,Success,60.0,YES,NO,YES,fr-FR,en-US
Spin,Idle,CE,Success,60.0,YES,NO,YES,fr-FR,ko-KR
Spin,Idle,CE,Success,60.0,YES,NO,YES,fr-FR,fr-FR
Spin,Idle,CE,Success,60.0,YES,NO,NO,en-US,en-US
Spin,Idle,CE,Success,60.0,YES,NO,NO,en-US,ko-KR
Spin,Idle,CE,Success,60.0,YES,NO,NO,en-US,fr-FR
Spin,Idle,CE,Success,60.0,YES,NO,NO,ko-KR,en-US
Spin,Idle,CE,Success,60.0,YES,NO,NO,ko-KR,ko-KR
Spin,Idle,CE,Success,60.0,YES,NO,NO,ko-KR,fr-FR
Spin,Idle,CE,Success,60.0,YES,NO,NO,fr-FR,en-US
Spin,Idle,CE,Success,60.0,YES,NO,NO,fr-FR,ko-KR
Spin,Idle,CE,Success,60.0,YES,NO,NO,fr-FR,fr-FR
Spin,Idle,CE,Success,60.0,NO,YES,YES,en-US,en-US
Spin,Idle,CE,Success,60.0,NO,YES,YES,en-US,ko-KR
Spin,Idle,CE,Success,60.0,NO,YES,YES,en-US,fr-FR
Spin,Idle,CE,Success,60.0,NO,YES,YES,ko-KR,en-US
Spin,Idle,CE,Success,60.0,NO,YES,YES,ko-KR,ko-KR
Spin,Idle,CE,Success,60.0,NO,YES,YES,ko-KR,fr-FR
Spin,Idle,CE,Success,60.0,NO,YES,YES,fr-FR,en-US
Spin,Idle,CE,Success,60.0,NO,YES,YES,fr-FR,ko-KR
Spin,Idle,CE,Success,60.0,NO,YES,YES,fr-FR,fr-FR
Spin,Idle,CE,Success,60.0,NO,YES,NO,en-US,en-US
Spin,Idle,CE,Success,60.0,NO,YES,NO,en-US,ko-KR
Spin,Idle,CE,Success,60.0,NO,YES,NO,en-US,fr-FR
Spin,Idle,CE,Success,60.0,NO,YES,NO,ko-KR,en-US
Spin,Idle,CE,Success,60.0,NO,YES,NO,ko-KR,ko-KR
Spin,Idle,CE,Success,60.0,NO,YES,NO,ko-KR,fr-FR
Spin,Idle,CE,Success,60.0,NO,YES,NO,fr-FR,en-US
Spin,Idle,CE,Success,60.0,NO,YES,NO,fr-FR,ko-KR
Spin,Idle,CE,Success,60.0,NO,YES,NO,fr-FR,fr-FR
Spin,Idle,CE,Success,60.0,NO,NO,YES,en-US,en-US
Spin,Idle,CE,Success,60.0,NO,NO,YES,en-US,ko-KR
Spin,Idle,CE,Success,60.0,NO,NO,YES,en-US,fr-FR
Spin,Idle,CE,Success,60.0,NO,NO,YES,ko-KR,en-US
Spin,Idle,CE,Success,60.0,NO,NO,YES,ko-KR,ko-KR
Spin,Idle,CE,Success,60.0,NO,NO,YES,ko-KR,fr-FR
Spin,Idle,CE,Success,60.0,NO,NO,YES,fr-FR,en-US
Spin,Idle,CE,Success,60.0,NO,NO,YES,fr-FR,ko-KR
Spin,Idle,CE,Success,60.0,NO,NO,YES,fr-FR,fr-FR
Spin,Idle,CE,Success,60.0,NO,NO,NO,en-US,en-US
Spin,Idle,CE,Success,60.0,NO,NO,NO,en-US,ko-KR
Spin,Idle,CE,Success,60.0,NO,NO,NO,en-US,fr-FR
Spin,Idle,CE,Success,60.0,NO,NO,NO,ko-KR,en-US
Spin,Idle,CE,Success,60.0,NO,NO,NO,ko-KR,ko-KR
Spin,Idle,CE,Success,60.0,NO,NO,NO,ko-KR,fr-FR
Spin,Idle,CE,Success,60.0,NO,NO,NO,fr-FR,en-US
Spin,Idle,CE,Success,60.0,NO,NO,NO,fr-FR,ko-KR
Spin,Idle,CE,Success,60.0,NO,NO,NO,fr-FR,fr-FR
Spin,Idle,CE,Fail,60.0,YES,YES,YES,en-US,en-US
Spin,Idle,CE,Fail,60.0,YES,YES,YES,en-US,ko-KR
Spin,Idle,CE,Fail,60.0,YES,YES,YES,en-US,fr-FR
Spin,Idle,CE,Fail,60.0,YES,YES,YES,ko-KR,en-US
Spin,Idle,CE,Fail,60.0,YES,YES,YES,ko-KR,ko-KR
Spin,Idle,CE,Fail,60.0,YES,YES,YES,ko-KR,fr-FR
Spin,Idle,CE,Fail,60.0,YES,YES,YES,fr-FR,en-US
Spin,Idle,CE,Fail,60.0,YES,YES,YES,fr-FR,ko-KR
Spin,Idle,CE,Fail,60.0,YES,YES,YES,fr-FR,fr-FR
Spin,Idle,CE,Fail,60.0,YES,YES,NO,en-US,en-US
Spin,Idle,CE,Fail,60.0,YES,YES,NO,en-US,ko-KR
Spin,Idle,CE,Fail,60.0,YES,YES,NO,en-US,fr-FR
Spin,Idle,CE,Fail,60.0,YES,YES,NO,ko-KR,en-US
Spin,Idle,CE,Fail,60.0,YES,YES,NO,ko-KR,ko-KR
Spin,Idle,CE,Fail,60.0,YES,YES,NO,ko-KR,fr-FR
Spin,Idle,CE,Fail,60.0,YES,YES,NO,fr-FR,en-US
Spin,Idle,CE,Fail,60.0,YES,YES,NO,fr-FR,ko-KR
Spin,Idle,CE,Fail,60.0,YES,YES,NO,fr-FR,fr-FR
Spin,Idle,CE,Fail,60.0,YES,NO,YES,en-US,en-US
Spin,Idle,CE,Fail,60.0,YES,NO,YES,en-US,ko-KR
Spin,Idle,CE,Fail,60.0,YES,NO,YES,en-US,fr-FR
Spin,Idle,CE,Fail,60.0,YES,NO,YES,ko-KR,en-US
Spin,Idle,CE,Fail,60.0,YES,NO,YES,ko-KR,ko-KR
Spin,Idle,CE,Fail,60.0,YES,NO,YES,ko-KR,fr-FR
Spin,Idle,CE,Fail,60.0,YES,NO,YES,fr-FR,en-US
Spin,Idle,CE,Fail,60.0,YES,NO,YES,fr-FR,ko-KR
Spin,Idle,CE,Fail,60.0,YES,NO,YES,fr-FR,fr-FR
Spin,Idle,CE,Fail,60.0,YES,NO,NO,en-US,en-US
Spin,Idle,CE,Fail,60.0,YES,NO,NO,en-US,ko-KR
Spin,Idle,CE,Fail,60.0,YES,NO,NO,en-US,fr-FR
Spin,Idle,CE,Fail,60.0,YES,NO,NO,ko-KR,en-US
Spin,Idle,CE,Fail,60.0,YES,NO,NO,ko-KR,ko-KR
Spin,Idle,CE,Fail,60.0,YES,NO,NO,ko-KR,fr-FR
Spin,Idle,CE,Fail,60.0,YES,NO,NO,fr-FR,en-US
Spin,Idle,CE,Fail,60.0,YES,NO,NO,fr-FR,ko-KR
Spin,Idle,CE,Fail,60.0,YES,NO,NO,fr-FR,fr-FR
Spin,Idle,CE,Fail,60.0,NO,YES,YES,en-US,en-US
Spin,Idle,CE,Fail,60.0,NO,YES,YES,en-US,ko-KR
Spin,Idle,CE,Fail,60.0,NO,YES,YES,en-US,fr-FR
Spin,Idle,CE,Fail,60.0,NO,YES,YES,ko-KR,en-US
Spin,Idle,CE,Fail,60.0,NO,YES,YES,ko-KR,ko-KR
Spin,Idle,CE,Fail,60.0,NO,YES,YES,ko-KR,fr-FR
Spin,Idle,CE,Fail,60.0,NO,YES,YES,fr-FR,en-US
Spin,Idle,CE,Fail,60.0,NO,YES,YES,fr-FR,ko-KR
Spin,Idle,CE,Fail,60.0,NO,YES,YES,fr-FR,fr-FR
Spin,Idle,CE,Fail,60.0,NO,YES,NO,en-US,en-US
Spin,Idle,CE,Fail,60.0,NO,YES,NO,en-US,ko-KR
Spin,Idle,CE,Fail,60.0,NO,YES,NO,en-US,fr-FR
Spin,Idle,CE,Fail,60.0,NO,YES,NO,ko-KR,en-US
Spin,Idle,CE,Fail,60.0,NO,YES,NO,ko-KR,ko-KR
Spin,Idle,CE,Fail,60.0,NO,YES,NO,ko-KR,fr-FR
Spin,Idle,CE,Fail,60.0,NO,YES,NO,fr-FR,en-US
Spin,Idle,CE,Fail,60.0,NO,YES,NO,fr-FR,ko-KR
Spin,Idle,CE,Fail,60.0,NO,YES,NO,fr-FR,fr-FR
Spin,Idle,CE,Fail,60.0,NO,NO,YES,en-US,en-US
Spin,Idle,CE,Fail,60.0,NO,NO,YES,en-US,ko-KR
Spin,Idle,CE,Fail,60.0,NO,NO,YES,en-US,fr-FR
Spin,Idle,CE,Fail,60.0,NO,NO,YES,ko-KR,en-US
Spin,Idle,CE,Fail,60.0,NO,NO,YES,ko-KR,ko-KR
Spin,Idle,CE,Fail,60.0,NO,NO,YES,ko-KR,fr-FR
Spin,Idle,CE,Fail,60.0,NO,NO,YES,fr-FR,en-US
Spin,Idle,CE,Fail,60.0,NO,NO,YES,fr-FR,ko-KR
Spin,Idle,CE,Fail,60.0,NO,NO,YES,fr-FR,fr-FR
Spin,Idle,CE,Fail,60.0,NO,NO,NO,en-US,en-US
Spin,Idle,CE,Fail,60.0,NO,NO,NO,en-US,ko-KR
Spin,Idle,CE,Fail,60.0,NO,NO,NO,en-US,fr-FR
Spin,Idle,CE,Fail,60.0,NO,NO,NO,ko-KR,en-US
Spin,Idle,CE,Fail,60.0,NO,NO,NO,ko-KR,ko-KR
Spin,Idle,CE,Fail,60.0,NO,NO,NO,ko-KR,fr-FR
Spin,Idle,CE,Fail,60.0,NO,NO,NO,fr-FR,en-US
Spin,Idle,CE,Fail,60.0,NO,NO,NO,fr-FR,ko-KR
Spin,Idle,CE,Fail,60.0,NO,NO,NO,fr-FR,fr-FR
Spin,Idle,E8,Success,60.0,YES,YES,YES,en-US,en-US
Spin,Idle,E8,Success,60.0,YES,YES,YES,en-US,ko-KR
Spin,Idle,E8,Success,60.0,YES,YES,YES,en-US,fr-FR
Spin,Idle,E8,Success,60.0,YES,YES,YES,ko-KR,en-US
Spin,Idle,E8,Success,60.0,YES,YES,YES,ko-KR,ko-KR
Spin,Idle,E8,Success,60.0,YES,YES,YES,ko-KR,fr-FR
Spin,Idle,E8,Success,60.0,YES,YES,YES,fr-FR,en-US
Spin,Idle,E8,Success,60.0,YES,YES,YES,fr-FR,ko-KR
Spin,Idle,E8,Success,60.0,YES,YES,YES,fr-FR,fr-FR
Spin,Idle,E8,Success,60.0,YES,YES,NO,en-US,en-US
Spin,Idle,E8,Success,60.0,YES,YES,NO,en-US,ko-KR
Spin,Idle,E8,Success,60.0,YES,YES,NO,en-US,fr-FR
Spin,Idle,E8,Success,60.0,YES,YES,NO,ko-KR,en-US
Spin,Idle,E8,Success,60.0,YES,YES,NO,ko-KR,ko-KR
Spin,Idle,E8,Success,60.0,YES,YES,NO,ko-KR,fr-FR
Spin,Idle,E8,Success,60.0,YES,YES,NO,fr-FR,en-US
Spin,Idle,E8,Success,60.0,YES,YES,NO,fr-FR,ko-KR
Spin,Idle,E8,Success,60.0,YES,YES,NO,fr-FR,fr-FR
Spin,Idle,E8,Success,60.0,YES,NO,YES,en-US,en-US
Spin,Idle,E8,Success,60.0,YES,NO,YES,en-US,ko-KR
Spin,Idle,E8,Success,60.0,YES,NO,YES,en-US,fr-FR
Spin,Idle,E8,Success,60.0,YES,NO,YES,ko-KR,en-US
Spin,Idle,E8,Success,60.0,YES,NO,YES,ko-KR,ko-KR
Spin,Idle,E8,Success,60.0,YES,NO,YES,ko-KR,fr-FR
Spin,Idle,E8,Success,60.0,YES,NO,YES,fr-FR,en-US
Spin,Idle,E8,Success,60.0,YES,NO,YES,fr-FR,ko-KR
Spin,Idle,E8,Success,60.0,YES,NO,YES,fr-FR,fr-FR
Spin,Idle,E8,Success,60.0,YES,NO,NO,en-US,en-US
Spin,Idle,E8,Success,60.0,YES,NO,NO,en-US,ko-KR
Spin,Idle,E8,Success,60.0,YES,NO,NO,en-US,fr-FR
Spin,Idle,E8,Success,60.0,YES,NO,NO,ko-KR,en-US
Spin,Idle,E8,Success,60.0,YES,NO,NO,ko-KR,ko-KR
Spin,Idle,E8,Success,60.0,YES,NO,NO,ko-KR,fr-FR
Spin,Idle,E8,Success,60.0,YES,NO,NO,fr-FR,en-US
Spin,Idle,E8,Success,60.0,YES,NO,NO,fr-FR,ko-KR
Spin,Idle,E8,Success,60.0,YES,NO,NO,fr-FR,fr-FR
Spin,Idle,E8,Success,60.0,NO,YES,YES,en-US,en-US
Spin,Idle,E8,Success,60.0,NO,YES,YES,en-US,ko-KR
Spin,Idle,E8,Success,60.0,NO,YES,YES,en-US,fr-FR
Spin,Idle,E8,Success,60.0,NO,YES,YES,ko-KR,en-US
Spin,Idle,E8,Success,60.0,NO,YES,YES,ko-KR,ko-KR
Spin,Idle,E8,Success,60.0,NO,YES,YES,ko-KR,fr-FR
Spin,Idle,E8,Success,60.0,NO,YES,YES,fr-FR,en-US
Spin,Idle,E8,Success,60.0,NO,YES,YES,fr-FR,ko-KR
Spin,Idle,E8,Success,60.0,NO,YES,YES,fr-FR,fr-FR
Spin,Idle,E8,Success,60.0,NO,YES,NO,en-US,en-US
Spin,Idle,E8,Success,60.0,NO,YES,NO,en-US,ko-KR
Spin,Idle,E8,Success,60.0,NO,YES,NO,en-US,fr-FR
Spin,Idle,E8,Success,60.0,NO,YES,NO,ko-KR,en-US
Spin,Idle,E8,Success,60.0,NO,YES,NO,ko-KR,ko-KR
Spin,Idle,E8,Success,60.0,NO,YES,NO,ko-KR,fr-FR
Spin,Idle,E8,Success,60.0,NO,YES,NO,fr-FR,en-US
Spin,Idle,E8,Success,60.0,NO,YES,NO,fr-FR,ko-KR
Spin,Idle,E8,Success,60.0,NO,YES,NO,fr-FR,fr-FR
Spin,Idle,E8,Success,60.0,NO,NO,YES,en-US,en-US
Spin,Idle,E8,Success,60.0,NO,NO,YES,en-US,ko-KR
Spin,Idle,E8,Success,60.0,NO,NO,YES,en-US,fr-FR
Spin,Idle,E8,Success,60.0,NO,NO,YES,ko-KR,en-US
Spin,Idle,E8,Success,60.0,NO,NO,YES,ko-KR,ko-KR
Spin,Idle,E8,Success,60.0,NO,NO,YES,ko-KR,fr-FR
Spin,Idle,E8,Success,60.0,NO,NO,YES,fr-FR,en-US
Spin,Idle,E8,Success,60.0,NO,NO,YES,fr-FR,ko-KR
Spin,Idle,E8,Success,60.0,NO,NO,YES,fr-FR,fr-FR
Spin,Idle,E8,Success,60.0,NO,NO,NO,en-US,en-US
Spin,Idle,E8,Success,60.0,NO,NO,NO,en-US,ko-KR
Spin,Idle,E8,Success,60.0,NO,NO,NO,en-US,fr-FR
Spin,Idle,E8,Success,60.0,NO,NO,NO,ko-KR,en-US
Spin,Idle,E8,Success,60.0,NO,NO,NO,ko-KR,ko-KR
Spin,Idle,E8,Success,60.0,NO,NO,NO,ko-KR,fr-FR
Spin,Idle,E8,Success,60.0,NO,NO,NO,fr-FR,en-US
Spin,Idle,E8,Success,60.0,NO,NO,NO,fr-FR,ko-KR
Spin,Idle,E8,Success,60.0,NO,NO,NO,fr-FR,fr-FR
Spin,Idle,E8,Fail,60.0,YES,YES,YES,en-US,en-US
Spin,Idle,E8,Fail,60.0,YES,YES,YES,en-US,ko-KR
Spin,Idle,E8,Fail,60.0,YES,YES,YES,en-US,fr-FR
Spin,Idle,E8,Fail,60.0,YES,YES,YES,ko-KR,en-US
Spin,Idle,E8,Fail,60.0,YES,YES,YES,ko-KR,ko-KR
Spin,Idle,E8,Fail,60.0,YES,YES,YES,ko-KR,fr-FR
Spin,Idle,E8,Fail,60.0,YES,YES,YES,fr-FR,en-US
Spin,Idle,E8,Fail,60.0,YES,YES,YES,fr-FR,ko-KR
Spin,Idle,E8,Fail,60.0,YES,YES,YES,fr-FR,fr-FR
Spin,Idle,E8,Fail,60.0,YES,YES,NO,en-US,en-US
Spin,Idle,E8,Fail,60.0,YES,YES,NO,en-US,ko-KR
Spin,Idle,E8,Fail,60.0,YES,YES,NO,en-US,fr-FR
Spin,Idle,E8,Fail,60.0,YES,YES,NO,ko-KR,en-US
Spin,Idle,E8,Fail,60.0,YES,YES,NO,ko-KR,ko-KR
Spin,Idle,E8,Fail,60.0,YES,YES,NO,ko-KR,fr-FR
Spin,Idle,E8,Fail,60.0,YES,YES,NO,fr-FR,en-US
Spin,Idle,E8,Fail,60.0,YES,YES,NO,fr-FR,ko-KR
Spin,Idle,E8,Fail,60.0,YES,YES,NO,fr-FR,fr-FR
Spin,Idle,E8,Fail,60.0,YES,NO,YES,en-US,en-US
Spin,Idle,E8,Fail,60.0,YES,NO,YES,en-US,ko-KR
Spin,Idle,E8,Fail,60.0,YES,NO,YES,en-US,fr-FR
Spin,Idle,E8,Fail,60.0,YES,NO,YES,ko-KR,en-US
Spin,Idle,E8,Fail,60.0,YES,NO,YES,ko-KR,ko-KR
Spin,Idle,E8,Fail,60.0,YES,NO,YES,ko-KR,fr-FR
Spin,Idle,E8,Fail,60.0,YES,NO,YES,fr-FR,en-US
Spin,Idle,E8,Fail,60.0,YES,NO,YES,fr-FR,ko-KR
Spin,Idle,E8,Fail,60.0,YES,NO,YES,fr-FR,fr-FR
Spin,Idle,E8,Fail,60.0,YES,NO,NO,en-US,en-US
Spin,Idle,E8,Fail,60.0,YES,NO,NO,en-US,ko-KR
Spin,Idle,E8,Fail,60.0,YES,NO,NO,en-US,fr-FR
Spin,Idle,E8,Fail,60.0,YES,NO,NO,ko-KR,en-US
Spin,Idle,E8,Fail,60.0,YES,NO,NO,ko-KR,ko-KR
Spin,Idle,E8,Fail,60.0,YES,NO,NO,ko-KR,fr-FR
Spin,Idle,E8,Fail,60.0,YES,NO,NO,fr-FR,en-US
Spin,Idle,E8,Fail,60.0,YES,NO,NO,fr-FR,ko-KR
Spin,Idle,E8,Fail,60.0,YES,NO,NO,fr-FR,fr-FR
Spin,Idle,E8,Fail,60.0,NO,YES,YES,en-US,en-US
Spin,Idle,E8,Fail,60.0,NO,YES,YES,en-US,ko-KR
Spin,Idle,E8,Fail,60.0,NO,YES,YES,en-US,fr-FR
Spin,Idle,E8,Fail,60.0,NO,YES,YES,ko-KR,en-US
Spin,Idle,E8,Fail,60.0,NO,YES,YES,ko-KR,ko-KR
Spin,Idle,E8,Fail,60.0,NO,YES,YES,ko-KR,fr-FR
Spin,Idle,E8,Fail,60.0,NO,YES,YES,fr-FR,en-US
Spin,Idle,E8,Fail,60.0,NO,YES,YES,fr-FR,ko-KR
Spin,Idle,E8,Fail,60.0,NO,YES,YES,fr-FR,fr-FR
Spin,Idle,E8,Fail,60.0,NO,YES,NO,en-US,en-US
Spin,Idle,E8,Fail,60.0,NO,YES,NO,en-US,ko-KR
Spin,Idle,E8,Fail,60.0,NO,YES,NO,en-US,fr-FR
Spin,Idle,E8,Fail,60.0,NO,YES,NO,ko-KR,en-US
Spin,Idle,E8,Fail,60.0,NO,YES,NO,ko-KR,ko-KR
Spin,Idle,E8,Fail,60.0,NO,YES,NO,ko-KR,fr-FR
Spin,Idle,E8,Fail,60.0,NO,YES,NO,fr-FR,en-US
Spin,Idle,E8,Fail,60.0,NO,YES,NO,fr-FR,ko-KR
Spin,Idle,E8,Fail,60.0,NO,YES,NO,fr-FR,fr-FR
Spin,Idle,E8,Fail,60.0,NO,NO,YES,en-US,en-US
Spin,Idle,E8,Fail,60.0,NO,NO,YES,en-US,ko-KR
Spin,Idle,E8,Fail,60.0,NO,NO,YES,en-US,fr-FR
Spin,Idle,E8,Fail,60.0,NO,NO,YES,ko-KR,en-US
Spin,Idle,E8,Fail,60.0,NO,NO,YES,ko-KR,ko-KR
Spin,Idle,E8,Fail,60.0,NO,NO,YES,ko-KR,fr-FR
Spin,Idle,E8,Fail,60.0,NO,NO,YES,fr-FR,en-US
Spin,Idle,E8,Fail,60.0,NO,NO,YES,fr-FR,ko-KR
Spin,Idle,E8,Fail,60.0,NO,NO,YES,fr-FR,fr-FR
Spin,Idle,E8,Fail,60.0,NO,NO,NO,en-US,en-US
Spin,Idle,E8,Fail,60.0,NO,NO,NO,en-US,ko-KR
Spin,Idle,E8,Fail,60.0,NO,NO,NO,en-US,fr-FR
Spin,Idle,E8,Fail,60.0,NO,NO,NO,ko-KR,en-US
Spin,Idle,E8,Fail,60.0,NO,NO,NO,ko-KR,ko-KR
Spin,Idle,E8,Fail,60.0,NO,NO,NO,ko-KR,fr-FR
Spin,Idle,E8,Fail,60.0,NO,NO,NO,fr-FR,en-US
Spin,Idle,E8,Fail,60.0,NO,NO,NO,fr-FR,ko-KR
Spin,Idle,E8,Fail,60.0,NO,NO,NO,fr-FR,fr-FR
Spin,Idle,DE,Success,60.0,YES,YES,YES,en-US,en-US
Spin,Idle,DE,Success,60.0,YES,YES,YES,en-US,ko-KR
Spin,Idle,DE,Success,60.0,YES,YES,YES,en-US,fr-FR
Spin,Idle,DE,Success,60.0,YES,YES,YES,ko-KR,en-US
Spin,Idle,DE,Success,60.0,YES,YES,YES,ko-KR,ko-KR
Spin,Idle,DE,Success,60.0,YES,YES,YES,ko-KR,fr-FR
Spin,Idle,DE,Success,60.0,YES,YES,YES,fr-FR,en-US
Spin,Idle,DE,Success,60.0,YES,YES,YES,fr-FR,ko-KR
